verdict,confidence,tier,brand_guess,matched_alias,match_location,flags,id,name,display_name,sku,category,price,stock,store_stock,needs_attention,decision,note
REVIEW,low,?,-,WARDAH,name,images=1,cmryqjmvr01cznrx4d93rmyv4,WARDAH REFILL LIGHTENING,Perlengkapan Serbaguna Wardah Refill Lightening,8990001432608,Lainnya,40000,6,0,Y,,kemungkinan merek lokal/tak dikenal: WARDAH
REVIEW,low,D,-,SUPER,name,images=1,cmryqh5gx001rnrx4nzvfgkq0,PALU JALA CIT2 PLUS KRINCING SUPER TOYS,Mainan Bayi Aman Palu Jala CIT2 Plus Krincing Super Toys,P-24070306,Mainan Bayi,12000,24,0,Y,,token ambigu (Tier D): SUPER
REVIEW,low,D,-,SLIME,name,images=1,cms8won6f001cnrm4x8wtbbvm,SLIME BE ISI BABY CRY,Mainan Kerajinan Kreatif Anak Slime Be Isi Baby Cry,P-26060931,Mainan Bayi,11000,36,0,Y,,token ambigu (Tier D): SLIME
REVIEW,low,D,-,SLIME,name,images=1,cms8won6f001dnrm4vmaxjt9q,SLIME ULIR BE BABY CRY,Mainan Kerajinan Kreatif Anak Slime Ulir Be Baby Cry,P-25030222,Mainan Bayi,11000,24,0,Y,,token ambigu (Tier D): SLIME
KEEP,high,B,Disney,DISNEY,name,images=1,cmryqh5se001wnrx4w8oklu86,ABC SET D01-43 DISNEY JUNIOR YUGI,Mainan Edukatif Kreatif Anak Abc Set D01-43 Disney Junior Yugi,8990001195909,Mainan Edukasi & Kreatif,17000,18,0,,,
KEEP,high,C,Deli,DELI,name,images=1,cmryqh63q0022nrx4n9doa86n,FUN DOH 28141 SWEET DELIGHT,Mainan Kerajinan Kreatif Anak Fun Doh 28141 Sweet Delight,8990001417933,Mainan Edukasi & Kreatif,35000,36,0,,,
REVIEW,low,D,-,TAS,name,images=1,cms8won6f002cnrm40b7urd99,FUN DOH TAS IB 06/07 MAKE FOOD,Mainan Kerajinan Kreatif Anak Fun Doh Tas Ib 06/07 Make Food,P-25060128,Mainan Edukasi & Kreatif,30000,24,0,Y,,token ambigu (Tier D): TAS
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6f002dnrm431pcwjs3,GK RUBIK FANCY + TALI,Mainan Asah Otak Edukatif Gk Rubik Fancy + Tali,P-25080845,Mainan Edukasi & Kreatif,15000,24,0,,,
KEEP,high,A,LEGO,LEGO,name,images=1,cmryqh6io002anrx4wdb2vs27,LEGO 1953-1 ALLOY BUILDING BLOCK,Mainan Balok Susun Kreatif Lego 1953-1 Alloy Building Block,8990001403554,Mainan Edukasi & Kreatif,32500,12,0,,,
KEEP,high,A,LEGO,LEGO,name,images=1,cmryqh6mc002cnrx4c9zryga7,LEGO 30358 CHAOBAO,Mainan Balok Susun Kreatif Lego 30358 Chaobao,8990001577880,Mainan Edukasi & Kreatif,10000,24,0,,,
KEEP,high,A,LEGO,LEGO,name,images=1,cmryqh6pz002enrx4m6odrxim,LEGO 601007 BUILD&PLAY,Mainan Balok Susun Kreatif Lego 601007 Build&Play,8990001403561,Mainan Edukasi & Kreatif,55000,18,0,,,
KEEP,high,A,LEGO,LEGO,name,images=1,cmryqh6tn002gnrx4xn269vmh,LEGO 6250 HSANHE,Mainan Balok Susun Kreatif Lego 6250 Hsanhe,8990001582624,Mainan Edukasi & Kreatif,42500,12,0,,,
KEEP,high,A,LEGO,LEGO,name,images=1,cmryqit2900x3nrx4gcfsvq8n,LEGO BRICK SINOFUN TOYS,Mainan Balok Susun Kreatif Lego Brick Sinofun Toys,P-24120836,Mainan Edukasi & Kreatif,14000,6,0,,,
KEEP,high,A,LEGO,LEGO,name,images=1,cmryqit6000x5nrx4wvlx93sf,LEGO LOL TELUR 7006,Mainan Balok Susun Kreatif Lego Lol Telur 7006,8990001256600,Mainan Edukasi & Kreatif,17500,1,0,,,
KEEP,high,B,Sanrio,HELLO KITTY,name,images=1,cmryqjc9c017bnrx4su1j1yhx,PIANO BO 118D-68A HELLO KITTY,Mainan Alat Musik Anak Piano Bo 118D-68A Hello Kitty,8990001186945,Mainan Edukasi & Kreatif,34000,1,0,,,
KEEP,high,B,Sanrio,KUROMI,name,images=1,cms8won6f002gnrm4ig797col,PIANO BO KTG YY13-30 KUROMI,Mainan Alat Musik Anak Piano Bo Ktg YY13-30 Kuromi,P-26020362,Mainan Edukasi & Kreatif,26000,12,0,,,
KEEP,high,B,Sanrio,KUROMI,name,images=1,cms8won6f002hnrm443w2wk0m,PIANO BO SET 914B KUROMI,Mainan Alat Musik Anak Piano Bo Set 914B Kuromi,P-25080777,Mainan Edukasi & Kreatif,27000,24,0,,,
KEEP,high,B,Marvel,AVENGERS,name,images=1,cmryqh70z002knrx4sqf3mzyu,PISTOL GABUS SET 6483F AVENGERS,Mainan Tembak Anak Pistol Gabus Set 6483F Avengers,8990001720613,Mainan Edukasi & Kreatif,22500,100,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002inrm47r2cpusb,RUBIK DUS 345 JIEHUI,Mainan Asah Otak Edukatif Rubik Dus 345 Jiehui,P-25041090,Mainan Edukasi & Kreatif,32500,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002jnrm45l53fmtk,RUBIK DUS 922 CUBE KING,Mainan Asah Otak Edukatif Rubik Dus 922 Cube King,P-25100671,Mainan Edukasi & Kreatif,10000,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002knrm4rs2jc44o,RUBIK DUS AR 89 PUZZLE,Mainan Asah Otak Edukatif Rubik Dus Ar 89 Puzzle,P-25080274,Mainan Edukasi & Kreatif,12000,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002lnrm40qc4gwbf,RUBIK DUS F888 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Dus F888 Magic Cube,P-24050225,Mainan Edukasi & Kreatif,22500,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002mnrm4xopuhzex,RUBIK DUS M300 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Dus M300 Magic Cube,P-23070723,Mainan Edukasi & Kreatif,15000,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002nnrm4xiw85rmo,RUBIK DUS SFW04B ONIE 3X3,Mainan Asah Otak Edukatif Rubik Dus SFW04B Onie 3X3,P-23090355,Mainan Edukasi & Kreatif,22500,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002onrm4ggt17a5b,RUBIK DUS SY6-651 PUZZLE GAME,Mainan Asah Otak Edukatif Rubik Dus SY6-651 Puzzle Game,P-25020471,Mainan Edukasi & Kreatif,13000,10,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002pnrm4c7afb3ae,RUBIK JALA 168-1 2PCS,Mainan Asah Otak Edukatif Rubik Jala 168-1 2PCS,8990001788934,Mainan Edukasi & Kreatif,12000,72,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002qnrm4qgzk5dnz,RUBIK KTG 147 POLOS,Mainan Asah Otak Edukatif Rubik Ktg 147 Polos,8990001373611,Mainan Edukasi & Kreatif,7500,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8won6g002rnrm4ofr4rw39,RUBIK KTG 273 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Ktg 273 Magic Cube,8990001373581,Mainan Edukasi & Kreatif,15000,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002snrm4uazdnvnb,RUBIK KTG 3X3 POLOS,Mainan Asah Otak Edukatif Rubik Ktg 3X3 Polos,P-25110252,Mainan Edukasi & Kreatif,7000,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002tnrm4a0osqe14,RUBIK KTG 614 GAMBAR,Mainan Asah Otak Edukatif Rubik Ktg 614 Gambar,P-23050096,Mainan Edukasi & Kreatif,14000,66,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002unrm4xjekpkpg,RUBIK KTG 888-45 METALIK,Mainan Asah Otak Edukatif Rubik Ktg 888-45 Metalik,8990001667390,Mainan Edukasi & Kreatif,14500,78,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002vnrm44v7mjt0i,RUBIK LOS 520-081/82 METALIK,Mainan Asah Otak Edukatif Rubik Los 520-081/82 Metalik,P-24120238,Mainan Edukasi & Kreatif,4000,40,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002wnrm4aerm3lxm,RUBIK LOS ANGKA HURUF 520-056,Mainan Asah Otak Edukatif Rubik Los Angka Huruf 520-056,P-24110225,Mainan Edukasi & Kreatif,5000,60,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002xnrm4c8ithip1,RUBIK LOS FANCY,Mainan Asah Otak Edukatif Rubik Los Fancy,P-23040683,Mainan Edukasi & Kreatif,22500,72,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cmryqh78e002onrx4vd9xyqtw,RUBIK MIKA 132-11 CUBE,Mainan Asah Otak Edukatif Rubik Mika 132-11 Cube,P-23050014,Mainan Edukasi & Kreatif,17500,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002ynrm4w547an2p,RUBIK MIKA 132-14 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika 132-14 Magic Cube,8990001828760,Mainan Edukasi & Kreatif,18500,18,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj002znrm4rfo5xxcu,RUBIK MIKA 132-44,Mainan Asah Otak Edukatif Rubik Mika 132-44,P-23060901,Mainan Edukasi & Kreatif,22500,96,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0030nrm4zst2941q,RUBIK MIKA 167 3PCS MAGIC CUBE VIP,Mainan Asah Otak Edukatif Rubik Mika 167 3PCS Magic Cube Vip,P-23100646,Mainan Edukasi & Kreatif,24000,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0031nrm4kiyf679g,RUBIK MIKA 3023 CUBE,Mainan Asah Otak Edukatif Rubik Mika 3023 Cube,P-23040769,Mainan Edukasi & Kreatif,13500,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0032nrm4g1vgtf4o,RUBIK MIKA 618 CUBE SERIES,Mainan Asah Otak Edukatif Rubik Mika 618 Cube Series,8990001817016,Mainan Edukasi & Kreatif,25000,36,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0033nrm42x9ab8vg,RUBIK MIKA 8623-17 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika 8623-17 Magic Cube,P-25090440,Mainan Edukasi & Kreatif,20500,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cmryqh7cs002qnrx4nwavgiv1,RUBIK MIKA 8623-9 GELEQI,Mainan Asah Otak Edukatif Rubik Mika 8623-9 Geleqi,8990001769032,Mainan Edukasi & Kreatif,13000,17,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cmryqh7gk002snrx4shzsl2im,RUBIK MIKA 8923C-3 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika 8923C-3 Magic Cube,8990001805570,Mainan Edukasi & Kreatif,30000,60,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0034nrm4h6xv2ehd,RUBIK MIKA 9150A GELEQI,Mainan Asah Otak Edukatif Rubik Mika 9150A Geleqi,P-25010899,Mainan Edukasi & Kreatif,16000,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0035nrm40pqdfpsb,RUBIK MIKA AZ522 3X3X3 AN ZHENG,Mainan Asah Otak Edukatif Rubik Mika AZ522 3X3X3 An Zheng,8990001429844,Mainan Edukasi & Kreatif,22500,10,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0036nrm4cbqk43o4,RUBIK MIKA B230 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika B230 Magic Cube,P-24050571,Mainan Edukasi & Kreatif,18000,108,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0037nrm4ncw0h1mc,RUBIK MIKA K559 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika K559 Magic Cube,8990001768615,Mainan Edukasi & Kreatif,18000,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0038nrm4a7ow1yac,RUBIK MIKA K560 3PCS MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika K560 3PCS Magic Cube,P-23100647,Mainan Edukasi & Kreatif,24000,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cmryqh7p4002wnrx4v51qgoye,RUBIK MIKA PR-17659,Mainan Asah Otak Edukatif Rubik Mika PR-17659,P-25040024,Mainan Edukasi & Kreatif,12500,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj0039nrm4ztln87jv,RUBIK MIKA PR-17660 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika PR-17660 Magic Cube,P-23070718,Mainan Edukasi & Kreatif,17500,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj003anrm4jki3kvmf,RUBIK MIKA PR-18027 PREMIUM TOYS,Mainan Asah Otak Edukatif Rubik Mika PR-18027 Premium Toys,P-25050593,Mainan Edukasi & Kreatif,22000,12,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cmryqjdib017znrx4yk76y1iw,RUBIK MIKA SET JM-SMN076 3PCS MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Mika Set JM-SMN076 3PCS Magic Cube,P-23090359,Mainan Edukasi & Kreatif,28000,6,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003bnrm4abyvjcof,RUBIK SET 132-14 GELEQI,Mainan Asah Otak Edukatif Rubik Set 132-14 Geleqi,8990001711093,Mainan Edukasi & Kreatif,13500,60,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cmryqh7st002ynrx4kylw1y2r,RUBIK SET 168 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set 168 Magic Cube,8990001059850,Mainan Edukasi & Kreatif,7500,13,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cmryqh7wn0030nrx4v8mh2vss,RUBIK SET 168-1 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set 168-1 Magic Cube,8990001079148,Mainan Edukasi & Kreatif,13000,19,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003cnrm4y5wbjwk1,RUBIK SET 1953-1 CUBE,Mainan Asah Otak Edukatif Rubik Set 1953-1 Cube,8990001484980,Mainan Edukasi & Kreatif,28000,54,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003dnrm4xrrk4giv,RUBIK SET 2106 MAGIC CUBE 3X3X3,Mainan Asah Otak Edukatif Rubik Set 2106 Magic Cube 3X3X3,8990001493913,Mainan Edukasi & Kreatif,12000,12,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cmryqh80i0032nrx4p24195lr,RUBIK SET 218-C14 2PCS PUZZLE,Mainan Asah Otak Edukatif Rubik Set 218-C14 2PCS Puzzle,P-23040369,Mainan Edukasi & Kreatif,15000,36,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003enrm4uaqeghkm,RUBIK SET 3X3 CUBE WORLD MAGIC,Mainan Asah Otak Edukatif Rubik Set 3X3 Cube World Magic,8990001817023,Mainan Edukasi & Kreatif,12000,48,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003fnrm4whhf48iv,RUBIK SET 6688-3 CUBE WORLD MAGIC,Mainan Asah Otak Edukatif Rubik Set 6688-3 Cube World Magic,P-24101028,Mainan Edukasi & Kreatif,10000,12,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003gnrm4lquk4j87,RUBIK SET 718 3X3X3 MISTERI MAGIC,Mainan Asah Otak Edukatif Rubik Set 718 3X3X3 Misteri Magic,P-23070623,Mainan Edukasi & Kreatif,11000,36,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003hnrm417phwkkr,RUBIK SET 718 MISTERI MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set 718 Misteri Magic Cube,P-26041166,Mainan Edukasi & Kreatif,10000,12,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cmryqh8480034nrx494nq8chq,RUBIK SET 750-147 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set 750-147 Magic Cube,P-25040017,Mainan Edukasi & Kreatif,12500,12,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003inrm4dgch3tjk,RUBIK SET 750-406 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set 750-406 Magic Cube,P-26061264,Mainan Edukasi & Kreatif,12000,12,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003jnrm494xj0unk,RUBIK SET 828 CUBE WORLD MAGIC,Mainan Asah Otak Edukatif Rubik Set 828 Cube World Magic,P-24071499,Mainan Edukasi & Kreatif,8000,12,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003knrm4p5g08y5d,RUBIK SET 828-1 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set 828-1 Magic Cube,8990001788927,Mainan Edukasi & Kreatif,15500,138,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003lnrm4i46zk7wj,RUBIK SET 9150A GELEQI,Mainan Asah Otak Edukatif Rubik Set 9150A Geleqi,P-23100039,Mainan Edukasi & Kreatif,18000,30,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003mnrm47k2ox5kr,RUBIK SET 922 CUBE,Mainan Asah Otak Edukatif Rubik Set 922 Cube,8990001829279,Mainan Edukasi & Kreatif,10000,60,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003nnrm4g7xarpra,RUBIK SET AR 95 FINGER CUBE,Mainan Asah Otak Edukatif Rubik Set Ar 95 Finger Cube,P-25030275,Mainan Edukasi & Kreatif,15500,36,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003onrm4zscnkk6c,RUBIK SET BC1012 3PCS,Mainan Asah Otak Edukatif Rubik Set BC1012 3PCS,P-23040358,Mainan Edukasi & Kreatif,28000,36,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003pnrm44igcy60s,RUBIK SET GT-1700 3X3X3 PUZZLE PROFESSIONAL,Mainan Asah Otak Edukatif Rubik Set GT-1700 3X3X3 Puzzle Professional,P-23070624,Mainan Edukasi & Kreatif,15000,76,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003qnrm4v5q4fy4p,RUBIK SET GT-1700 PUZZLE,Mainan Asah Otak Edukatif Rubik Set GT-1700 Puzzle,P-25080932,Mainan Edukasi & Kreatif,14000,24,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cmryqh87w0036nrx4hi1xpfhl,RUBIK SET PR-17924,Mainan Asah Otak Edukatif Rubik Set PR-17924,P-25040014,Mainan Edukasi & Kreatif,7500,12,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003rnrm4odq5zodk,RUBIK SET VR718-1 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set VR718-1 Magic Cube,P-24080542,Mainan Edukasi & Kreatif,9000,49,0,,,
KEEP,high,A,Rubik's,RUBIKS,name,images=1,cms8wonmj003snrm4qh1kwe7l,RUBIK SET YY-022 MAGIC CUBE,Mainan Asah Otak Edukatif Rubik Set YY-022 Magic Cube,P-25030276,Mainan Edukasi & Kreatif,7000,37,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj003tnrm4n53h5iu8,RUBIK ULAR LOS 161,Mainan Asah Otak Edukatif Rubik Ular Los 161,P-23060884,Mainan Edukasi & Kreatif,3500,220,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj003unrm4ei83bv1i,RUBIK ULAR MIKA BESAR,Mainan Asah Otak Edukatif Rubik Ular Mika Besar,P-24020493,Mainan Edukasi & Kreatif,22000,24,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cms8wonmj003vnrm4gbkfek4j,RUBIK ULAR SET 3631,Mainan Asah Otak Edukatif Rubik Ular Set 3631,P-23100353,Mainan Edukasi & Kreatif,5000,18,0,,,
KEEP,high,A,Rubik's,RUBIK,name,images=1,cmryqh8bn0038nrx44bmj3sk2,RUBIK YJ8347E MAGIC CUBE,Mainan Asah Otak Edukatif Rubik YJ8347E Magic Cube,8990001286133,Mainan Edukasi & Kreatif,40000,12,0,,,
REVIEW,low,D,-,SALON,name,images=1,cmryqh8fh003anrx4zua98w93,SALON BO SET BP9697 BEAUTY LOVELY KITTY,Mainan Edukatif Kreatif Anak Salon Bo Set BP9697 Beauty Lovely Kitty,P-24090491,Mainan Edukasi & Kreatif,22500,48,0,Y,,token ambigu (Tier D): SALON
KEEP,high,B,Sanrio,HELLO KITTY,name,images=1,cmryqh8j6003cnrx4qtz7vp6u,SALON SET 105-AB HELLO KITTY,Mainan Edukatif Kreatif Anak Salon Set 105-AB Hello Kitty,P-23080950,Mainan Edukasi & Kreatif,20000,24,0,,,
KEEP,high,B,Sanrio,HELLO KITTY,name,images=1,cmryqh8mx003enrx44gc94du6,SALON SET 106-J HELLO KITTY,Mainan Edukatif Kreatif Anak Salon Set 106-J Hello Kitty,P-24080355,Mainan Edukasi & Kreatif,21000,45,0,,,
REVIEW,low,D,-,SLIME,name,images=1,cms8wonmj003wnrm4wxbhcubt,SLIME BE BOX MELODY,Mainan Kerajinan Kreatif Anak Slime Be Box Melody,P-26050561,Mainan Edukasi & Kreatif,4000,48,0,Y,,token ambigu (Tier D): SLIME
KEEP,high,B,Sanrio,SANRIO,name,images=1,cmryqh8qq003gnrx4ad8l4k07,SLIME BE DIAMOND SANRIO,Mainan Kerajinan Kreatif Anak Slime Be Diamond Sanrio,P-23110845,Mainan Edukasi & Kreatif,11000,12,0,,,
KEEP,high,B,Sanrio,KUROMI,name,images=1,cms8wonmj003xnrm4n2l1ksug,SLIME BE GLITER KPL KUROMI,Mainan Kerajinan Kreatif Anak Slime Be Gliter Kpl Kuromi,P-26060934,Mainan Edukasi & Kreatif,12500,36,0,,,
KEEP,high,B,Sanrio,SANRIO,name,images=1,cmryqh8uh003inrx4o1ajm4yo,SLIME BE GLITER TTP SANRIO,Mainan Kerajinan Kreatif Anak Slime Be Gliter Ttp Sanrio,P-24080889,Mainan Edukasi & Kreatif,15000,36,0,,,
KEEP,high,B,Sanrio,SANRIO,name,images=1,cmryqh8y6003knrx45cy79wix,SLIME BE KPL SANRIO,Mainan Kerajinan Kreatif Anak Slime Be Kpl Sanrio,P-25010011,Mainan Edukasi & Kreatif,5500,36,0,,,
KEEP,high,B,Sanrio,KUROMI,name,images=1,cms8wonmj003ynrm4giyrw2a8,SLIME BE KUROMI,Mainan Kerajinan Kreatif Anak Slime Be Kuromi,P-24100189,Mainan Edukasi & Kreatif,15000,36,0,,,
KEEP,high,B,Sanrio,SANRIO,name,images=1,cmryqh91w003mnrx45e614qlx,SLIME BE SANRIO ATAS BOBA,Mainan Kerajinan Kreatif Anak Slime Be Sanrio Atas Boba,P-23110253,Mainan Edukasi & Kreatif,5000,72,0,,,
KEEP,high,B,Sanrio,KUROMI,name,images=1,cms8wonmj003znrm4hojvl0r2,SLIME BOTOL KUROMI,Mainan Kerajinan Kreatif Anak Slime Botol Kuromi,P-24110449,Mainan Edukasi & Kreatif,6000,72,0,,,
KEEP,high,B,Sanrio,CINNAMOROLL,name,images=1,cms8wonmj0040nrm4cqb9qxfp,SLIME BU CINNAMOROLL TOPI,Mainan Kerajinan Kreatif Anak Slime Bu Cinnamoroll Topi,P-26060942,Mainan Edukasi & Kreatif,16000,36,0,,,
KEEP,high,B,Sanrio,SANRIO,name,images=1,cmryqh95n003onrx4wpi5so0c,SLIME SANRIO SL258,Mainan Kerajinan Kreatif Anak Slime Sanrio SL258,P-25050794,Mainan Edukasi & Kreatif,18500,36,0,,,
REVIEW,low,D,-,SLIME,name,images=1,cms8wonmj0041nrm4ohp7nrvn,SLIME ULIR ATAS SQUISHY BOBA,Mainan Kerajinan Kreatif Anak Slime Ulir Atas Squishy Boba,P-25050667,Mainan Edukasi & Kreatif,22500,30,0,Y,,token ambigu (Tier D): SLIME
KEEP,high,B,Sanrio,KUROMI,name,images=1,cmryqh99c003qnrx4qk6hfaow,SLIME ULIR ISI KUROMI,Mainan Kerajinan Kreatif Anak Slime Ulir Isi Kuromi,P-25010005,Mainan Edukasi & Kreatif,22500,36,0,,,
KEEP,high,B,Pokemon,POKEMON,name,images=1,cmryqh9d0003snrx4d3yth41n,SLIME ULIR KPL POKEMON,Mainan Kerajinan Kreatif Anak Slime Ulir Kpl Pokemon,P-25010004,Mainan Edukasi & Kreatif,15000,24,0,,,
KEEP,high,B,Pokemon,PIKACHU,name,images=1,cms8wonmj0042nrm4vz4gon89,SLIME ULIR PIKACHU,Mainan Kerajinan Kreatif Anak Slime Ulir Pikachu,P-24080887,Mainan Edukasi & Kreatif,15000,36,0,,,
KEEP,high,B,Sanrio,SANRIO,name,images=1,cmryqh9gr003unrx4p31h763g,SLIME ULIR PJG TTP SANRIO,Mainan Kerajinan Kreatif Anak Slime Ulir Pjg Ttp Sanrio,P-25030913,Mainan Edukasi & Kreatif,22500,48,0,,,
REVIEW,low,D,-,TAS,name,images=1,cms8wonmj0043nrm4hc32b2d6,TAS DUS 49078 FUN DOH NAURA PARTY BAG,Mainan Kerajinan Kreatif Anak Tas Dus 49078 Fun Doh Naura Party Bag,8990001596904,Mainan Edukasi & Kreatif,45000,26,0,Y,,token ambigu (Tier D): TAS
REVIEW,low,D,-,TAS,name,images=1,cmryqjjcd01b3nrx4gubet7jh,TAS R ABC ZHIHUISHU BC JJUKO2,Tas Anak Lucu R Abc Zhihuishu Bc JJUKO2,P-23070189,Mainan Edukasi & Kreatif,175000,6,0,Y,,token ambigu (Tier D): TAS
KEEP,high,A,LEGO,LEGO,name,images=1,cmryqh9kf003wnrx49v6k4got,TATAKAN LEGO BSR BARU,Mainan Balok Susun Kreatif Tatakan Lego Bsr Baru,8990001253005,Mainan Edukasi & Kreatif,40000,18,0,,,
KEEP,high,B,DC Comics,BATMAN,name,images=1,cmryqh9ze0043nrx4ml7blgam,BATMAN SET 22777 KNIGHT GALAXY + TOPENG,Mainan Anak Seru Batman Set 22777 Knight Galaxy + Topeng,8990001294626,Mainan Lainnya,37500,1,0,,,
REVIEW,low,D,-,DINO,name,images=1,cms8wonmk004tnrm4ofi2tdjn,BATTLE DINO KTG YG 30,Mainan Figur Dinosaurus Battle Dino Ktg Yg 30,P-23060308,Mainan Lainnya,15000,36,0,Y,,token ambigu (Tier D): DINO
REVIEW,low,D,-,DINO,name,images=1,cms8wonmk0059nrm43qjo6k9t,DINO BO DUS NY018-B DINO VALLEY,Mainan Figur Dinosaurus Dino Bo Dus NY018-B Dino Valley,8990001556069,Mainan Lainnya,89000,36,0,Y,,token ambigu (Tier D): DINO
